[13:48:43:212500 12-06-2020][INFO] @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
[13:48:43:213900 12-06-2020][INFO] Applicacao inicializada - application\core\Application::__construct 
[13:48:43:214600 12-06-2020][INFO] Configuracao inicializada 
[13:48:45:283200 12-06-2020][PROC] URL (fixed-A) '/rt/covid19/links' 
[13:48:45:283500 12-06-2020][PROC] URL (fixed-B) 'covid19/links' 
[13:48:45:284200 12-06-2020][PROC] URL bruta '/sigs' 
[13:48:45:284700 12-06-2020][PROC] URL (fixed-A) '/sigs' 
[13:48:45:284900 12-06-2020][PROC] URL (fixed-B) 's' 
[13:48:45:285800 12-06-2020][PROC] URL bruta '/sigs/sipac' 
[13:48:45:286400 12-06-2020][PROC] URL (fixed-A) '/sigs/sipac' 
[13:48:45:286700 12-06-2020][PROC] URL (fixed-B) 's/sipac' 
[13:48:45:287400 12-06-2020][PROC] URL bruta '/zzz' 
[13:48:45:287800 12-06-2020][PROC] URL (fixed-A) '/zzz' 
[13:48:45:288100 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:289000 12-06-2020][ERROR] Não foi possível encontrar uma rota para o endereço solicitado (/new/404). 
[13:48:45:289400 12-06-2020][INFO] Redirecionamento para página de erro (404) solicitado... 
[13:48:45:289800 12-06-2020][INFO] Redirecionamento via GET solicitado para '../new/404' 
[13:48:45:312400 12-06-2020][INFO] @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
[13:48:45:312900 12-06-2020][INFO] Applicacao inicializada - application\core\Application::__construct 
[13:48:45:313200 12-06-2020][INFO] Configuracao inicializada 
[13:48:45:313500 12-06-2020][INFO] Constantes fundamentais registradas 
[13:48:45:314500 12-06-2020][INFO] Controladora mae inicializada - application\core\Controller::__construct 
[13:48:45:315500 12-06-2020][INFO] Controle de acesso inicializado - application\core\Access::__construct 
[13:48:45:315900 12-06-2020][INFO] Rota inicializado - application\core\Route::__construct 
[13:48:45:316200 12-06-2020][PROC] URL bruta '/new/404' 
[13:48:45:316600 12-06-2020][PROC] URL (fixed-A) '/new/404' 
[13:48:45:316900 12-06-2020][PROC] URL (fixed-B) '/404' 
[13:48:45:317900 12-06-2020][INFO] Parametros da Rota => method='GET' | raw_url='/new/404' | platform='' | url='/404' | parameters[0]='' | parameters[1]='404' 
[13:48:45:318300 12-06-2020][INFO] Execucao da aplicacao - application\core\Application::Run 
[13:48:45:318600 12-06-2020][INFO] Execucao da controladora mae - application\core\Controller::Run 
[13:48:45:319000 12-06-2020][INFO] URL (ROTA) SOLICITADA >>> '/404' <<< 
[13:48:45:334000 12-06-2020][INFO] Controladoras encontradas: 26 
[13:48:45:334900 12-06-2020][PROC] URL bruta '/admin' 
[13:48:45:335300 12-06-2020][PROC] URL (fixed-A) '/admin' 
[13:48:45:335600 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:45:336400 12-06-2020][PROC] URL bruta '/admin/users' 
[13:48:45:336900 12-06-2020][PROC] URL (fixed-A) '/admin/users' 
[13:48:45:337200 12-06-2020][PROC] URL (fixed-B) 'in/users' 
[13:48:45:337500 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:45:337800 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:45:338100 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:45:338400 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:45:338700 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:45:339000 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:45:339400 12-06-2020][PROC] URL bruta '/admin/users/:id' 
[13:48:45:339800 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id' 
[13:48:45:340300 12-06-2020][PROC] URL (fixed-B) 'in/users/:id' 
[13:48:45:340600 12-06-2020][PROC] URL bruta '/admin/users/:id/delete' 
[13:48:45:341000 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/delete' 
[13:48:45:341800 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/delete' 
[13:48:45:342300 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:45:342700 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:45:343000 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:45:343300 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:45:343700 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:45:344000 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:45:344800 12-06-2020][PROC] URL bruta '/admin/zzz' 
[13:48:45:345200 12-06-2020][PROC] URL (fixed-A) '/admin/zzz' 
[13:48:45:345500 12-06-2020][PROC] URL (fixed-B) 'in/zzz' 
[13:48:45:346200 12-06-2020][PROC] URL bruta '/dev/docs' 
[13:48:45:346700 12-06-2020][PROC] URL (fixed-A) '/dev/docs' 
[13:48:45:347100 12-06-2020][PROC] URL (fixed-B) '/docs' 
[13:48:45:347400 12-06-2020][PROC] URL bruta '/dev/docs/:page' 
[13:48:45:347700 12-06-2020][PROC] URL (fixed-A) '/dev/docs/:page' 
[13:48:45:348100 12-06-2020][PROC] URL (fixed-B) '/docs/:page' 
[13:48:45:348800 12-06-2020][PROC] URL bruta '/dev' 
[13:48:45:349300 12-06-2020][PROC] URL (fixed-A) '/dev' 
[13:48:45:349600 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:350300 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:45:350700 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:45:351000 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:45:351300 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:45:351600 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:45:352000 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:45:352800 12-06-2020][PROC] URL bruta '/dev/models' 
[13:48:45:353200 12-06-2020][PROC] URL (fixed-A) '/dev/models' 
[13:48:45:353500 12-06-2020][PROC] URL (fixed-B) '/models' 
[13:48:45:353800 12-06-2020][PROC] URL bruta '/dev/models/initialize' 
[13:48:45:354000 12-06-2020][PROC] URL (fixed-A) '/dev/models/initialize' 
[13:48:45:354300 12-06-2020][PROC] URL (fixed-B) '/models/initialize' 
[13:48:45:355000 12-06-2020][PROC] URL bruta '/dev/modules' 
[13:48:45:355500 12-06-2020][PROC] URL (fixed-A) '/dev/modules' 
[13:48:45:355700 12-06-2020][PROC] URL (fixed-B) '/modules' 
[13:48:45:356100 12-06-2020][PROC] URL bruta '/dev/modules/:action/:key' 
[13:48:45:356300 12-06-2020][PROC] URL (fixed-A) '/dev/modules/:action/:key' 
[13:48:45:356700 12-06-2020][PROC] URL (fixed-B) '/modules/:action/:key' 
[13:48:45:357600 12-06-2020][PROC] URL bruta '/dev/repository' 
[13:48:45:358300 12-06-2020][PROC] URL (fixed-A) '/dev/repository' 
[13:48:45:358800 12-06-2020][PROC] URL (fixed-B) '/repository' 
[13:48:45:359100 12-06-2020][PROC] URL bruta '/dev/repository/:repository' 
[13:48:45:359400 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository' 
[13:48:45:359700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository' 
[13:48:45:360000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/view' 
[13:48:45:360200 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/view' 
[13:48:45:360500 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/view' 
[13:48:45:361000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/delete' 
[13:48:45:361500 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/delete' 
[13:48:45:361900 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/delete' 
[13:48:45:362200 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:45:362700 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:45:363200 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:45:363600 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:45:363900 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:45:364200 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:45:364500 12-06-2020][PROC] URL bruta '/dev/repository/sheet/:repository' 
[13:48:45:364700 12-06-2020][PROC] URL (fixed-A) '/dev/repository/sheet/:repository' 
[13:48:45:365000 12-06-2020][PROC] URL (fixed-B) '/repository/sheet/:repository' 
[13:48:45:365700 12-06-2020][PROC] URL bruta '/dev/tools' 
[13:48:45:366100 12-06-2020][PROC] URL (fixed-A) '/dev/tools' 
[13:48:45:366500 12-06-2020][PROC] URL (fixed-B) '/tools' 
[13:48:45:367200 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:45:367700 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:45:368000 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:45:368200 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:45:368500 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:45:368800 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:45:369800 12-06-2020][PROC] URL bruta '/dev/tools/repository' 
[13:48:45:370200 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository' 
[13:48:45:370500 12-06-2020][PROC] URL (fixed-B) '/tools/repository' 
[13:48:45:370800 12-06-2020][PROC] URL bruta '/dev/tools/repository/save' 
[13:48:45:371100 12-06-2020][PROC] URL (fixed-A) '/dev/tools/repository/save' 
[13:48:45:371400 12-06-2020][PROC] URL (fixed-B) '/tools/repository/save' 
[13:48:45:372300 12-06-2020][PROC] URL bruta '/dev/users' 
[13:48:45:372800 12-06-2020][PROC] URL (fixed-A) '/dev/users' 
[13:48:45:373000 12-06-2020][PROC] URL (fixed-B) '/users' 
[13:48:45:373300 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:45:373600 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:45:373900 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:45:374200 12-06-2020][PROC] URL bruta '/dev/users/create' 
[13:48:45:374500 12-06-2020][PROC] URL (fixed-A) '/dev/users/create' 
[13:48:45:374900 12-06-2020][PROC] URL (fixed-B) '/users/create' 
[13:48:45:375600 12-06-2020][PROC] URL bruta '/dev/users/:id' 
[13:48:45:376100 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id' 
[13:48:45:376700 12-06-2020][PROC] URL (fixed-B) '/users/:id' 
[13:48:45:377200 12-06-2020][PROC] URL bruta '/dev/users/:id/delete' 
[13:48:45:377900 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/delete' 
[13:48:45:378300 12-06-2020][PROC] URL (fixed-B) '/users/:id/delete' 
[13:48:45:378600 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:45:379200 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:45:379600 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:45:379900 12-06-2020][PROC] URL bruta '/dev/users/:id/edit' 
[13:48:45:380200 12-06-2020][PROC] URL (fixed-A) '/dev/users/:id/edit' 
[13:48:45:380500 12-06-2020][PROC] URL (fixed-B) '/users/:id/edit' 
[13:48:45:381200 12-06-2020][PROC] URL bruta '/dev/zzz' 
[13:48:45:381600 12-06-2020][PROC] URL (fixed-A) '/dev/zzz' 
[13:48:45:382000 12-06-2020][PROC] URL (fixed-B) '/zzz' 
[13:48:45:382800 12-06-2020][PROC] URL bruta '/badge' 
[13:48:45:383200 12-06-2020][PROC] URL (fixed-A) '/badge' 
[13:48:45:383500 12-06-2020][PROC] URL (fixed-B) 'ge' 
[13:48:45:383800 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:45:384000 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:45:384300 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:45:384600 12-06-2020][PROC] URL bruta '/badge/edit' 
[13:48:45:384900 12-06-2020][PROC] URL (fixed-A) '/badge/edit' 
[13:48:45:385100 12-06-2020][PROC] URL (fixed-B) 'ge/edit' 
[13:48:45:385800 12-06-2020][PROC] URL bruta '/404' 
[13:48:45:386200 12-06-2020][PROC] URL (fixed-A) '/404' 
[13:48:45:386600 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:387400 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:45:387900 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:45:388100 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:45:388400 12-06-2020][PROC] URL bruta '/forgot' 
[13:48:45:388700 12-06-2020][PROC] URL (fixed-A) '/forgot' 
[13:48:45:389100 12-06-2020][PROC] URL (fixed-B) 'got' 
[13:48:45:389300 12-06-2020][PROC] URL bruta '/forgot/reset/:code' 
[13:48:45:389700 12-06-2020][PROC] URL (fixed-A) '/forgot/reset/:code' 
[13:48:45:389900 12-06-2020][PROC] URL (fixed-B) 'got/reset/:code' 
[13:48:45:390200 12-06-2020][PROC] URL bruta '/forgot/reset' 
[13:48:45:390500 12-06-2020][PROC] URL (fixed-A) '/forgot/reset' 
[13:48:45:390900 12-06-2020][PROC] URL (fixed-B) 'got/reset' 
[13:48:45:391900 12-06-2020][PROC] URL bruta '/' 
[13:48:45:392600 12-06-2020][PROC] URL (fixed-A) '/' 
[13:48:45:393200 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:393900 12-06-2020][PROC] URL bruta '/reset' 
[13:48:45:394300 12-06-2020][PROC] URL (fixed-A) '/reset' 
[13:48:45:394600 12-06-2020][PROC] URL (fixed-B) 'et' 
[13:48:45:395400 12-06-2020][PROC] URL bruta '/login' 
[13:48:45:395800 12-06-2020][PROC] URL (fixed-A) '/login' 
[13:48:45:396300 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:45:396600 12-06-2020][PROC] URL bruta '/login' 
[13:48:45:396900 12-06-2020][PROC] URL (fixed-A) '/login' 
[13:48:45:397200 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:45:397600 12-06-2020][PROC] URL bruta '/logout' 
[13:48:45:397800 12-06-2020][PROC] URL (fixed-A) '/logout' 
[13:48:45:398100 12-06-2020][PROC] URL (fixed-B) 'out' 
[13:48:45:398800 12-06-2020][PROC] URL bruta '/zzz' 
[13:48:45:399200 12-06-2020][PROC] URL (fixed-A) '/zzz' 
[13:48:45:399600 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:400300 12-06-2020][PROC] URL bruta '/clean' 
[13:48:45:400700 12-06-2020][PROC] URL (fixed-A) '/clean' 
[13:48:45:401000 12-06-2020][PROC] URL (fixed-B) 'an' 
[13:48:45:401300 12-06-2020][PROC] URL bruta '/clean' 
[13:48:45:401600 12-06-2020][PROC] URL (fixed-A) '/clean' 
[13:48:45:401900 12-06-2020][PROC] URL (fixed-B) 'an' 
[13:48:45:402700 12-06-2020][PROC] URL bruta '/compesa' 
[13:48:45:403200 12-06-2020][PROC] URL (fixed-A) '/compesa' 
[13:48:45:403500 12-06-2020][PROC] URL (fixed-B) 'pesa' 
[13:48:45:404300 12-06-2020][PROC] URL bruta '/rt' 
[13:48:45:404700 12-06-2020][PROC] URL (fixed-A) '/rt' 
[13:48:45:405000 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:405300 12-06-2020][PROC] URL bruta '/rt/search' 
[13:48:45:405700 12-06-2020][PROC] URL (fixed-A) '/rt/search' 
[13:48:45:405900 12-06-2020][PROC] URL (fixed-B) 'search' 
[13:48:45:406200 12-06-2020][PROC] URL bruta '/rt/search' 
[13:48:45:406600 12-06-2020][PROC] URL (fixed-A) '/rt/search' 
[13:48:45:406900 12-06-2020][PROC] URL (fixed-B) 'search' 
[13:48:45:407200 12-06-2020][PROC] URL bruta '/rt/covid19' 
[13:48:45:407600 12-06-2020][PROC] URL (fixed-A) '/rt/covid19' 
[13:48:45:408200 12-06-2020][PROC] URL (fixed-B) 'covid19' 
[13:48:45:408900 12-06-2020][PROC] URL bruta '/rt/covid19/links' 
[13:48:45:409300 12-06-2020][PROC] URL (fixed-A) '/rt/covid19/links' 
[13:48:45:409600 12-06-2020][PROC] URL (fixed-B) 'covid19/links' 
[13:48:45:410500 12-06-2020][PROC] URL bruta '/sigs' 
[13:48:45:410900 12-06-2020][PROC] URL (fixed-A) '/sigs' 
[13:48:45:411200 12-06-2020][PROC] URL (fixed-B) 's' 
[13:48:45:412000 12-06-2020][PROC] URL bruta '/sigs/sipac' 
[13:48:45:412400 12-06-2020][PROC] URL (fixed-A) '/sigs/sipac' 
[13:48:45:412800 12-06-2020][PROC] URL (fixed-B) 's/sipac' 
[13:48:45:413500 12-06-2020][PROC] URL bruta '/zzz' 
[13:48:45:413800 12-06-2020][PROC] URL (fixed-A) '/zzz' 
[13:48:45:414100 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:415000 12-06-2020][ERROR] Não foi possível encontrar uma rota para o endereço solicitado (/new/404). 
[13:48:45:415500 12-06-2020][INFO] Redirecionamento para página de erro (404) solicitado... 
[13:48:45:415800 12-06-2020][INFO] Redirecionamento via GET solicitado para '../new/404' 
[13:48:45:438200 12-06-2020][INFO] @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 
[13:48:45:438700 12-06-2020][INFO] Applicacao inicializada - application\core\Application::__construct 
[13:48:45:439000 12-06-2020][INFO] Configuracao inicializada 
[13:48:45:439300 12-06-2020][INFO] Constantes fundamentais registradas 
[13:48:45:440300 12-06-2020][INFO] Controladora mae inicializada - application\core\Controller::__construct 
[13:48:45:441700 12-06-2020][INFO] Controle de acesso inicializado - application\core\Access::__construct 
[13:48:45:442200 12-06-2020][INFO] Rota inicializado - application\core\Route::__construct 
[13:48:45:442700 12-06-2020][PROC] URL bruta '/new/404' 
[13:48:45:443100 12-06-2020][PROC] URL (fixed-A) '/new/404' 
[13:48:45:443400 12-06-2020][PROC] URL (fixed-B) '/404' 
[13:48:45:444500 12-06-2020][INFO] Parametros da Rota => method='GET' | raw_url='/new/404' | platform='' | url='/404' | parameters[0]='' | parameters[1]='404' 
[13:48:45:445000 12-06-2020][INFO] Execucao da aplicacao - application\core\Application::Run 
[13:48:45:445300 12-06-2020][INFO] Execucao da controladora mae - application\core\Controller::Run 
[13:48:45:445600 12-06-2020][INFO] URL (ROTA) SOLICITADA >>> '/404' <<< 
[13:48:45:460300 12-06-2020][INFO] Controladoras encontradas: 26 
[13:48:45:461400 12-06-2020][PROC] URL bruta '/admin' 
[13:48:45:461800 12-06-2020][PROC] URL (fixed-A) '/admin' 
[13:48:45:462100 12-06-2020][PROC] URL (fixed-B) 'in' 
[13:48:45:463000 12-06-2020][PROC] URL bruta '/admin/users' 
[13:48:45:463500 12-06-2020][PROC] URL (fixed-A) '/admin/users' 
[13:48:45:463800 12-06-2020][PROC] URL (fixed-B) 'in/users' 
[13:48:45:464100 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:45:464400 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:45:464700 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:45:464900 12-06-2020][PROC] URL bruta '/admin/users/create' 
[13:48:45:465200 12-06-2020][PROC] URL (fixed-A) '/admin/users/create' 
[13:48:45:465500 12-06-2020][PROC] URL (fixed-B) 'in/users/create' 
[13:48:45:465800 12-06-2020][PROC] URL bruta '/admin/users/:id' 
[13:48:45:466100 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id' 
[13:48:45:466500 12-06-2020][PROC] URL (fixed-B) 'in/users/:id' 
[13:48:45:466800 12-06-2020][PROC] URL bruta '/admin/users/:id/delete' 
[13:48:45:467000 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/delete' 
[13:48:45:467300 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/delete' 
[13:48:45:467600 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:45:467900 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:45:468100 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:45:468500 12-06-2020][PROC] URL bruta '/admin/users/:id/edit' 
[13:48:45:468800 12-06-2020][PROC] URL (fixed-A) '/admin/users/:id/edit' 
[13:48:45:469000 12-06-2020][PROC] URL (fixed-B) 'in/users/:id/edit' 
[13:48:45:469700 12-06-2020][PROC] URL bruta '/admin/zzz' 
[13:48:45:470100 12-06-2020][PROC] URL (fixed-A) '/admin/zzz' 
[13:48:45:470500 12-06-2020][PROC] URL (fixed-B) 'in/zzz' 
[13:48:45:471300 12-06-2020][PROC] URL bruta '/dev/docs' 
[13:48:45:471700 12-06-2020][PROC] URL (fixed-A) '/dev/docs' 
[13:48:45:472000 12-06-2020][PROC] URL (fixed-B) '/docs' 
[13:48:45:472300 12-06-2020][PROC] URL bruta '/dev/docs/:page' 
[13:48:45:472700 12-06-2020][PROC] URL (fixed-A) '/dev/docs/:page' 
[13:48:45:473000 12-06-2020][PROC] URL (fixed-B) '/docs/:page' 
[13:48:45:473900 12-06-2020][PROC] URL bruta '/dev' 
[13:48:45:474300 12-06-2020][PROC] URL (fixed-A) '/dev' 
[13:48:45:474800 12-06-2020][PROC] URL (fixed-B) '' 
[13:48:45:476100 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:45:476600 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:45:477000 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:45:477300 12-06-2020][PROC] URL bruta '/dev/manutencao' 
[13:48:45:477600 12-06-2020][PROC] URL (fixed-A) '/dev/manutencao' 
[13:48:45:477900 12-06-2020][PROC] URL (fixed-B) '/manutencao' 
[13:48:45:478600 12-06-2020][PROC] URL bruta '/dev/models' 
[13:48:45:479100 12-06-2020][PROC] URL (fixed-A) '/dev/models' 
[13:48:45:479300 12-06-2020][PROC] URL (fixed-B) '/models' 
[13:48:45:479600 12-06-2020][PROC] URL bruta '/dev/models/initialize' 
[13:48:45:479900 12-06-2020][PROC] URL (fixed-A) '/dev/models/initialize' 
[13:48:45:480300 12-06-2020][PROC] URL (fixed-B) '/models/initialize' 
[13:48:45:481000 12-06-2020][PROC] URL bruta '/dev/modules' 
[13:48:45:481500 12-06-2020][PROC] URL (fixed-A) '/dev/modules' 
[13:48:45:481800 12-06-2020][PROC] URL (fixed-B) '/modules' 
[13:48:45:482100 12-06-2020][PROC] URL bruta '/dev/modules/:action/:key' 
[13:48:45:482400 12-06-2020][PROC] URL (fixed-A) '/dev/modules/:action/:key' 
[13:48:45:482600 12-06-2020][PROC] URL (fixed-B) '/modules/:action/:key' 
[13:48:45:483600 12-06-2020][PROC] URL bruta '/dev/repository' 
[13:48:45:483900 12-06-2020][PROC] URL (fixed-A) '/dev/repository' 
[13:48:45:484300 12-06-2020][PROC] URL (fixed-B) '/repository' 
[13:48:45:484800 12-06-2020][PROC] URL bruta '/dev/repository/:repository' 
[13:48:45:485500 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository' 
[13:48:45:486300 12-06-2020][PROC] URL (fixed-B) '/repository/:repository' 
[13:48:45:486700 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/view' 
[13:48:45:487100 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/view' 
[13:48:45:487300 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/view' 
[13:48:45:487900 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/delete' 
[13:48:45:488400 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/delete' 
[13:48:45:488800 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/delete' 
[13:48:45:489100 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:45:489400 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:45:489700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:45:490000 12-06-2020][PROC] URL bruta '/dev/repository/:repository/:id/edit' 
[13:48:45:490300 12-06-2020][PROC] URL (fixed-A) '/dev/repository/:repository/:id/edit' 
[13:48:45:490700 12-06-2020][PROC] URL (fixed-B) '/repository/:repository/:id/edit' 
[13:48:45:491000 12-06-2020][PROC] URL bruta '/dev/repository/sheet/:repository' 
[13:48:45:491600 12-06-2020][PROC] URL (fixed-A) '/dev/repository/sheet/:repository' 
[13:48:45:492100 12-06-2020][PROC] URL (fixed-B) '/repository/sheet/:repository' 
[13:48:45:492900 12-06-2020][PROC] URL bruta '/dev/tools' 
[13:48:45:493400 12-06-2020][PROC] URL (fixed-A) '/dev/tools' 
[13:48:45:493700 12-06-2020][PROC] URL (fixed-B) '/tools' 
[13:48:45:494500 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
[13:48:45:494900 12-06-2020][PROC] URL (fixed-A) '/dev/tools/modules' 
[13:48:45:495200 12-06-2020][PROC] URL (fixed-B) '/tools/modules' 
[13:48:45:495600 12-06-2020][PROC] URL bruta '/dev/tools/modules' 
